scale,height,width,stride_y,stride_x,radius,true_dy_feature,true_dx_feature,epe_px,zero_offset_epe_px,epe_gain_vs_zero,argmax_epe_px,pck_4px,pck_8px,confidence,entropy,true_margin,predicted_dy_px,predicted_dx_px,fusion_weight,sample,block,slice,translation,true_dy_px,true_dx_px,timestep,alpha_bar,noise_std,snr
1,64,64,8.0,8.0,3,0.0,1.0,6.964927673339844,8.0,1.0350723266601562,4.338056564331055,0.2145077884197235,0.6139896512031555,0.07004254311323166,0.8830843567848206,0.005832410417497158,0.09456788748502731,3.0312952995300293,0.012364531867206097,2,2,2,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.0,0.5,8.953508377075195,8.0,-0.9535083770751953,19.06926727294922,0.12159328907728195,0.5031446218490601,0.13696199655532837,0.8528962135314941,-0.049868423491716385,-0.5238974690437317,3.1466245651245117,0.02613653615117073,2,2,2,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.0,0.25,9.772229194641113,8.0,-1.7722291946411133,11.59815502166748,0.104347825050354,0.3913043439388275,0.4629630744457245,0.6470514535903931,0.05844878405332565,-0.23766814172267914,1.7942109107971191,0.1740736961364746,2,2,2,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,2.0,0.0,7.631471157073975,8.0,0.3685288429260254,6.862557888031006,0.05613713711500168,0.5151792764663696,0.04539398476481438,0.9425292611122131,-0.028807835653424263,0.6611703634262085,0.026854678988456726,0.00449388800188899,2,2,2,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,1.0,0.0,8.231063842773438,8.0,-0.2310638427734375,5.2858123779296875,0.08942662179470062,0.44818517565727234,0.06973462551832199,0.8884138464927673,-0.004793694242835045,1.5071228742599487,0.03294432908296585,0.011910620145499706,2,2,2,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.5,0.0,8.112086296081543,8.0,-0.11208629608154297,9.695894241333008,0.17926564812660217,0.4708423316478729,0.1621994972229004,0.8084246516227722,-0.004987643100321293,2.9321208000183105,-0.426308274269104,0.040874183177948,2,2,2,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.25,0.0,6.014533996582031,8.0,1.9854660034179688,9.777777671813965,0.37037038803100586,0.7685185074806213,0.5613159537315369,0.5414767265319824,0.09197065979242325,3.3261730670928955,-0.2810268700122833,0.27340659499168396,2,2,2,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,2.0,2.0,9.739890098571777,11.313708498984761,1.5738184004129838,7.986537456512451,0.015571840107440948,0.1737765073776245,0.04689136520028114,0.9334141612052917,-0.024017885327339172,0.68780118227005,2.174015760421753,0.005302479490637779,2,2,2,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,1.0,1.0,9.805912971496582,11.313708498984761,1.5077955274881791,5.719029426574707,0.046817466616630554,0.2782745957374573,0.06934279203414917,0.8855941295623779,-0.003247220069169998,1.5447510480880737,3.0713577270507812,0.011950325220823288,2,2,2,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.5,0.5,11.32066535949707,11.313708498984761,-0.006956860512309149,21.98402976989746,0.06263498961925507,0.2786177098751068,0.1374335139989853,0.8522552847862244,-0.06515900790691376,1.54776132106781,3.081974744796753,0.025986041873693466,2,2,2,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.25,0.25,10.895307540893555,11.313708498984761,0.4184009580912065,16.223407745361328,0.1111111119389534,0.3333333432674408,0.44669824838638306,0.6625245213508606,0.045929763466119766,2.8788986206054688,1.790078043937683,0.16217832267284393,2,2,2,2,8,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
