timestep,scale,cases,epe_px,zero_offset_epe_px,epe_gain_vs_zero,argmax_epe_px,pck_4px,pck_8px,confidence,entropy,true_margin,alpha_bar,noise_std,snr
1,0,95,7.360887316653603,8.662741699796952,1.3018543831433493,6.168099277897885,0.1244930475901224,0.5580384660708276,0.05170023915799041,0.9256812792075307,-0.015975736507282005,0.9969944357872009,0.054823026300990285,331.716232027764
1,1,95,7.834297190214459,8.662741699796952,0.8284445095824939,4.513991305702611,0.15302469891152884,0.5095202104041451,0.08420425935795432,0.8671662236514844,0.0030137627693827534,0.9969944357872009,0.054823026300990285,331.716232027764
1,2,95,9.18417437202052,8.662741699796952,-0.5214326722235685,16.555010183233964,0.13713614736732685,0.43381599721155667,0.1651625782251358,0.80549102017754,-0.04965441488556711,0.9969944357872009,0.054823026300990285,331.716232027764
1,3,95,9.417577226538407,8.662741699796952,-0.7548355267414549,13.675543900540001,0.16400810597758544,0.46609658959664796,0.5090743300161864,0.5834552222176602,0.0626976292923485,0.9969944357872009,0.054823026300990285,331.716232027764
