step,total,coarse_image,candidate_proxy,candidate_mse,final_image,latent,smooth,bending,jacobian,delta,preserve,gate_bce,gate,utility_target,utility_positive,relative_gain,grad_norm
445,0.16415096819400787,0.14111001789569855,2.786556797218509e-05,2.786556797218509e-05,0.14086969196796417,0.0010444369399920106,0.0065721748396754265,13.237564086914062,0.0,0.0006304205162450671,0.0,0.48338162899017334,0.2857794761657715,0.2907091975212097,0.2827419638633728,-0.0988481342792511,0.21706929802894592
450,0.12353138625621796,0.0955287516117096,3.855119939544238e-05,3.855119939544238e-05,0.09525534510612488,0.0011486333096399903,0.007548630237579346,15.593430519104004,9.28217195905745e-06,0.0006316316430456936,0.0,0.4369169771671295,0.3412614166736603,0.3291400969028473,0.3214518129825592,-0.014341725036501884,0.23697882890701294
455,0.21368098258972168,0.1537725329399109,0.0007379315793514252,0.0007379315793514252,0.1537259966135025,0.026381801813840866,0.03756684809923172,59.534645080566406,0.0018642931245267391,0.0006177224568091333,0.0,0.6299850940704346,0.31453362107276917,0.3632020354270935,0.358940988779068,-0.028501803055405617,0.07181549072265625
460,0.16124869883060455,0.14097100496292114,2.6530553441261873e-05,2.6530553441261873e-05,0.1408180445432663,0.000971062108874321,0.006775537505745888,13.739006996154785,3.5702191780728754e-07,0.0006882877205498517,0.0,0.45423829555511475,0.30309581756591797,0.31525981426239014,0.3086751401424408,-0.05705929547548294,0.23774473369121552
465,0.20885148644447327,0.15570105612277985,0.0005471843760460615,0.0005471843760460615,0.1554197520017624,0.013977180235087872,0.05887166038155556,68.99885559082031,0.001840768731199205,0.0008544373558834195,0.0,0.5268048644065857,0.32125377655029297,0.2939912974834442,0.284912109375,0.0026997742243111134,0.15613307058811188
470,0.1765172779560089,0.13990449905395508,2.2603790057473816e-05,2.2603790057473816e-05,0.13989239931106567,0.0013701680582016706,0.010352679528295994,20.914806365966797,0.00015718190115876496,0.0009641579235903919,0.0,0.5995968580245972,0.3442966938018799,0.38472065329551697,0.383355051279068,-0.22108174860477448,0.07835247367620468
475,0.16042497754096985,0.08059843629598618,0.0009608631953597069,0.0009608631953597069,0.08077902346849442,0.015280389226973057,0.058215923607349396,67.03532409667969,0.0009852320654317737,0.0008569672354497015,0.00018058717250823975,0.5965937972068787,0.26028966903686523,0.25733619928359985,0.248074010014534,0.006413441151380539,0.23940950632095337
480,0.16770443320274353,0.11038229614496231,0.00025606152485124767,0.00025606152485124767,0.11020027101039886,0.0066277505829930305,0.04117966443300247,56.5853157043457,0.000841683242470026,0.0009505164925940335,0.0,0.591768205165863,0.3483923673629761,0.2676160931587219,0.2605794370174408,-0.03108392097055912,0.29159456491470337
485,0.14265801012516022,0.06775880604982376,0.0007704698946326971,0.0007704698946326971,0.06757547706365585,0.012332777492702007,0.05440653860569,63.94168472290039,0.0009039408760145307,0.0008158203563652933,0.0,0.5665390491485596,0.29958614706993103,0.2463861107826233,0.237575963139534,0.010270257480442524,0.10909175127744675
490,0.18162919580936432,0.11512398719787598,0.0008951972704380751,0.0008951972704380751,0.1149655357003212,0.01612582430243492,0.05943355709314346,71.80782318115234,0.0009746688883751631,0.0007440107292495668,0.0,0.5369572639465332,0.26535212993621826,0.25910210609436035,0.2491862028837204,0.005843879655003548,0.21743322908878326
495,0.16243761777877808,0.11451879888772964,0.00022198913211468607,0.00022198913211468607,0.1142112985253334,0.006710815709084272,0.04161588102579117,57.28237533569336,0.0009809767361730337,0.0008321031928062439,0.0,0.5084952712059021,0.3301319181919098,0.2761809527873993,0.2689615786075592,0.012716108933091164,0.10058224946260452
500,0.07241260260343552,0.018438007682561874,1.996330865949858e-05,1.996330865949858e-05,0.0183014664798975,0.00026274152332916856,0.0033005112782120705,9.567197799682617,0.0,0.0008387003908865154,0.0,0.5619820356369019,0.29822292923927307,0.266670823097229,0.2582736611366272,-0.17094527184963226,0.18886716663837433
505,0.09487038850784302,0.04873226210474968,3.428633135627024e-05,3.428633135627024e-05,0.048676300793886185,0.0007889794069342315,0.007391149178147316,13.190652847290039,0.0,0.0007639111136086285,0.0,0.5247146487236023,0.28598061203956604,0.23450729250907898,0.2262641042470932,-0.2143726944923401,0.19705231487751007
510,0.18504929542541504,0.14340677857398987,0.00022505004017148167,0.00022505004017148167,0.1432037055492401,0.007257562596350908,0.03903143107891083,50.169715881347656,0.0007468024268746376,0.0007274631061591208,0.0,0.5116356015205383,0.3153713345527649,0.28818294405937195,0.2784288227558136,-0.0016331631923094392,0.17307357490062714
515,0.1756235957145691,0.13856157660484314,2.7027503165300004e-05,2.7027503165300004e-05,0.1385054588317871,0.001928475801832974,0.009500136598944664,18.693185806274414,4.5219545427244157e-05,0.0006555418367497623,0.0,0.6036208271980286,0.27914300560951233,0.37845900654792786,0.3741319477558136,-0.10008872300386429,0.3745826184749603
520,0.10798832774162292,0.06998870521783829,3.501215178403072e-05,3.501215178403072e-05,0.06981328874826431,0.0009603018988855183,0.008290104568004608,15.256494522094727,0.0,0.0007184177520684898,0.0,0.48278748989105225,0.34389081597328186,0.33218061923980713,0.3238660991191864,0.056407783180475235,0.18779636919498444
525,0.17077922821044922,0.12055151909589767,0.00022376490233000368,0.00022376490233000368,0.12036147713661194,0.006941001862287521,0.04072622209787369,53.051307678222656,0.0011546136811375618,0.0007440180634148419,0.0,0.5456141829490662,0.3463503420352936,0.27843189239501953,0.2701822817325592,0.009879297576844692,0.32333189249038696
530,0.11111496388912201,0.04224047437310219,0.00029881217051297426,0.00029881217051297426,0.04211675375699997,0.005863637663424015,0.03502795100212097,45.758567810058594,0.00046734075294807553,0.0006340699619613588,0.0,0.5924422144889832,0.24641884863376617,0.2380211055278778,0.2274034321308136,0.010436935350298882,0.1626652628183365
535,0.16643919050693512,0.1411312371492386,3.000695869559422e-05,3.000695869559422e-05,0.14086408913135529,0.0010521489894017577,0.006538578309118748,13.230171203613281,0.0,0.0007244660519063473,0.0,0.5062126517295837,0.2949163019657135,0.28657999634742737,0.2774793803691864,-0.1263149529695511,0.10346509516239166
540,0.1333714723587036,0.05270266532897949,0.0005078273243270814,0.0005078273243270814,0.05280119925737381,0.010211789049208164,0.04828568547964096,61.062286376953125,0.001050138147547841,0.0007672281935811043,9.853392839431763e-05,0.645858108997345,0.3247601389884949,0.15009279549121857,0.1398654580116272,-0.0287947915494442,1.078287959098816
545,0.13182830810546875,0.09224985539913177,4.095405893167481e-05,4.095405893167481e-05,0.09188022464513779,0.0011698883026838303,0.007828554138541222,16.692049026489258,8.337301551364362e-06,0.0005981899448670447,0.0,0.5454850792884827,0.294434130191803,0.28658655285835266,0.276909738779068,-0.06598154455423355,0.15640373528003693
550,0.1591784656047821,0.10500602424144745,0.0004804937925655395,0.0004804937925655395,0.10468737035989761,0.010203025303781033,0.04241621866822243,56.931373596191406,0.00037692219484597445,0.0006165069062262774,0.0,0.516121506690979,0.2988035976886749,0.2573567032814026,0.2476128488779068,-0.013580013997852802,0.07212594151496887
555,0.23846857249736786,0.16492289304733276,0.001361137954518199,0.001361137954518199,0.16484375298023224,0.062347810715436935,0.050201721489429474,72.21380615234375,0.002285059541463852,0.00064777274383232,0.0,0.6040846109390259,0.2766888439655304,0.357364296913147,0.352837473154068,-0.04928209260106087,0.21585702896118164
560,0.17371466755867004,0.12970374524593353,0.00020711247634608299,0.00020711247634608299,0.1295100301504135,0.0065601724199950695,0.03932398930191994,51.17918395996094,0.0009588766843080521,0.0007336676935665309,0.0,0.5098356008529663,0.3139478266239166,0.28706809878349304,0.279351145029068,-0.010778945870697498,0.12119396775960922
565,0.09498056769371033,0.031585369259119034,0.00012496300041675568,0.00012496300041675568,0.03140479326248169,0.002675289986655116,0.01854734867811203,29.561664581298828,0.00012561175390146673,0.0007365879719145596,0.0,0.606511116027832,0.3047772943973541,0.22891193628311157,0.2205674946308136,-0.06081805005669594,0.336645245552063
570,0.17784830927848816,0.11524062603712082,0.0006610790733247995,0.0006610790733247995,0.1150733083486557,0.012470663525164127,0.058065254241228104,72.82928466796875,0.0010588725563138723,0.0007423104834742844,0.0,0.5344729423522949,0.2842293381690979,0.28355053067207336,0.2724880576133728,0.03321852162480354,0.23210236430168152
575,0.16778835654258728,0.13744764029979706,2.412953836028464e-05,2.412953836028464e-05,0.13734592497348785,0.0014138249680399895,0.009536854922771454,19.43790054321289,0.00015478489513043314,0.0008456307696178555,0.0,0.5357042551040649,0.32281383872032166,0.33308103680610657,0.328423410654068,-0.2930075228214264,0.0927281603217125
580,0.1918802261352539,0.13859045505523682,0.000499038549605757,0.000499038549605757,0.13842971622943878,0.012105734087526798,0.05815156176686287,69.14991760253906,0.001641570357605815,0.0007350808009505272,0.0,0.5044714212417603,0.2903401851654053,0.2877000570297241,0.2797037661075592,0.0180948618799448,0.19624775648117065
585,0.11030551791191101,0.06984265148639679,3.863057281705551e-05,3.863057281705551e-05,0.06975720822811127,0.00093371223192662,0.008314289152622223,15.361492156982422,0.0,0.000789923476986587,0.0,0.5060020089149475,0.2909195125102997,0.23385153710842133,0.2249348908662796,-0.27484333515167236,0.23890775442123413
590,0.14493125677108765,0.10290904343128204,9.581026824889705e-05,9.581026824889705e-05,0.10242278128862381,0.003167852060869336,0.023232126608490944,37.70264434814453,3.365099837537855e-05,0.0008539238478988409,0.0,0.5210731625556946,0.3256133496761322,0.2981993556022644,0.2889539897441864,0.017658807337284088,0.04778459668159485
595,0.1862863302230835,0.14333847165107727,0.00022783999156672508,0.00022783999156672508,0.14316847920417786,0.007263908162713051,0.03913234919309616,50.39897155761719,0.0007728728232905269,0.0008872216567397118,0.0,0.5235878825187683,0.3258039355278015,0.28875818848609924,0.279839426279068,-0.021557757630944252,0.2878305912017822
600,0.2404467910528183,0.1746603399515152,0.0012062343303114176,0.0012062343303114176,0.17442089319229126,0.0560905747115612,0.05140526592731476,74.93169403076172,0.002070404589176178,0.0007392987608909607,0.0,0.5704604983329773,0.25324591994285583,0.31184694170951843,0.3035753071308136,-0.02998008392751217,0.2149125635623932
605,0.18019172549247742,0.14730921387672424,0.00011346109386067837,0.00011346109386067837,0.1472579538822174,0.004650718532502651,0.02173878252506256,33.24357986450195,5.931429404881783e-05,0.0009065102785825729,0.0,0.5162358283996582,0.36534348130226135,0.300106942653656,0.2925618588924408,-0.010256237350404263,0.3829958736896515
610,0.13390450179576874,0.09561160951852798,4.4246884499443695e-05,4.4246884499443695e-05,0.09527914971113205,0.0011920547112822533,0.00755017064511776,15.692619323730469,8.40164466353599e-06,0.0007443305803462863,0.0,0.5397940874099731,0.2854682207107544,0.281464546918869,0.2737901508808136,-0.1237587109208107,0.14583128690719604
615,0.16766372323036194,0.11484126001596451,0.00023716670693829656,0.00023716670693829656,0.11463163048028946,0.006940624676644802,0.041342802345752716,54.95368957519531,0.0010393940610811114,0.0007750886725261807,0.0,0.5565033555030823,0.3024581968784332,0.274075984954834,0.2660861611366272,-0.002731746295467019,0.11195126920938492
620,0.22698143124580383,0.16367673873901367,0.0008607297204434872,0.0008607297204434872,0.16361339390277863,0.03005046956241131,0.04773761332035065,69.76683044433594,0.001587931765243411,0.0009052096283994615,0.0,0.6236147284507751,0.3419557213783264,0.44467416405677795,0.4383138120174408,0.03959425911307335,0.3048834502696991
625,0.164832204580307,0.1374245434999466,2.3893981051514857e-05,2.3893981051514857e-05,0.1373378336429596,0.001402994617819786,0.009541857987642288,19.371234893798828,0.00014500354882329702,0.0008666464709676802,0.0,0.506233274936676,0.3037532866001129,0.31916263699531555,0.3147243857383728,-0.32286182045936584,0.04982209950685501
630,0.18969304859638214,0.15734905004501343,0.00017366826068609953,0.00017366826068609953,0.15722115337848663,0.007976267486810684,0.022116750478744507,34.599910736083984,4.421746780280955e-05,0.0008801542571745813,0.0,0.5173614621162415,0.3384583294391632,0.3136853575706482,0.3079427182674408,-0.00421798974275589,0.1527113914489746
635,0.07805631309747696,0.032178010791540146,2.7425960070104338e-05,2.7425960070104338e-05,0.03211038187146187,0.0005451563047245145,0.005206282716244459,11.47622299194336,0.0,0.0008338280022144318,0.0,0.4990136921405792,0.3079839050769806,0.30736908316612244,0.2984212338924408,0.001135940314270556,0.3851892352104187
640,0.09431150555610657,0.03168696165084839,0.00020535086514428258,0.00020535086514428258,0.03157039359211922,0.0036344975233078003,0.01757858321070671,29.388423919677734,6.469301297329366e-06,0.0006809125188738108,0.0,0.592426061630249,0.28634870052337646,0.1829039603471756,0.1734212189912796,-0.022178107872605324,0.5682435631752014
645,0.10929115861654282,0.05797674134373665,0.00012896102271042764,0.00012896102271042764,0.05772071331739426,0.003078264184296131,0.02462645247578621,34.936038970947266,8.542431169189513e-05,0.0006109612295404077,0.0,0.5135728120803833,0.30000701546669006,0.2884819209575653,0.2787000834941864,0.0388205423951149,0.2819860279560089
650,0.21247684955596924,0.1689886450767517,0.000490501755848527,0.000490501755848527,0.16886992752552032,0.01782832480967045,0.038987740874290466,52.36083984375,0.0007325011538341641,0.0005947408499196172,0.0,0.5330720543861389,0.2938484847545624,0.31899431347846985,0.310302734375,0.026609748601913452,0.14811329543590546
655,0.18113973736763,0.12263907492160797,0.0005463669658638537,0.0005463669658638537,0.12247771769762039,0.012256215326488018,0.059597164392471313,73.84735107421875,0.0012687332928180695,0.0005978461122140288,0.0,0.5139051079750061,0.26541101932525635,0.28200563788414,0.2712131142616272,0.03416156768798828,0.347870409488678
660,0.18430081009864807,0.14336450397968292,0.00022642925614491105,0.00022642925614491105,0.14317263662815094,0.007240692153573036,0.03895977512001991,50.16072082519531,0.0007249664049595594,0.0007775720441713929,0.0,0.5045831799507141,0.31567516922950745,0.2890210747718811,0.28076171875,-0.01761990413069725,0.19363468885421753
665,0.11838507652282715,0.08425699919462204,3.688756987685338e-05,3.688756987685338e-05,0.08400634676218033,0.0010233997600153089,0.0072480011731386185,15.639890670776367,0.0,0.0008475967915728688,0.0,0.4770638942718506,0.3189398944377899,0.3172845244407654,0.3087293803691864,0.017801379784941673,0.21714109182357788
670,0.16470687091350555,0.14157159626483917,3.549212487996556e-05,3.549212487996556e-05,0.14146150648593903,0.001909754821099341,0.007688229903578758,16.20761489868164,4.615507975813671e-07,0.0008334493613801897,0.0,0.4772465229034424,0.30676165223121643,0.3196207582950592,0.3140733540058136,-0.21364068984985352,0.13541415333747864
675,0.21512050926685333,0.1671515256166458,0.0006003842572681606,0.0006003842572681606,0.16702903807163239,0.02493535540997982,0.03777629882097244,55.41383361816406,0.0008820483926683664,0.0008003053953871131,0.0,0.5538621544837952,0.3176853358745575,0.3061831295490265,0.2984483540058136,-0.01857214979827404,0.13042756915092468
680,0.19924640655517578,0.14637871086597443,0.00034071982372552156,0.00034071982372552156,0.14624162018299103,0.012947575189173222,0.02256842702627182,39.911529541015625,0.00042672280687838793,0.000754839216824621,0.0,0.6722400188446045,0.29251956939697266,0.4161992073059082,0.4111599326133728,-0.005754499230533838,0.3799216151237488
685,0.1995135247707367,0.15801994502544403,0.0003073123807553202,0.0003073123807553202,0.15796096622943878,0.010339372791349888,0.039569191634655,51.107818603515625,0.0007218293030746281,0.0007744854665361345,0.0,0.5216808915138245,0.3640057146549225,0.3050515055656433,0.2967936098575592,-0.03161965683102608,0.45079565048217773
690,0.09382090717554092,0.048693690448999405,3.172123615513556e-05,3.172123615513556e-05,0.048661667853593826,0.000776108237914741,0.007474434562027454,13.428994178771973,0.0,0.000571231939829886,0.0,0.5142879486083984,0.2863863408565521,0.3234577178955078,0.3140733540058136,0.036150939762592316,0.5559055209159851
695,0.16638784110546112,0.13707324862480164,1.999130290641915e-05,1.999130290641915e-05,0.13718295097351074,0.0015987558290362358,0.010451432317495346,20.161218643188477,0.00013375157141126692,0.0005954278167337179,0.00010970234870910645,0.5182960629463196,0.34722328186035156,0.34812456369400024,0.3428005576133728,-0.24397686123847961,0.14910221099853516
700,0.22770769894123077,0.16076335310935974,0.0011843695538118482,0.0011843695538118482,0.1608601212501526,0.04722984507679939,0.05079048126935959,73.64776611328125,0.002470066538080573,0.0005447791772894561,9.676814079284668e-05,0.572917103767395,0.382473886013031,0.33727091550827026,0.330078125,-0.010264539159834385,0.4757699966430664
705,0.1282941997051239,0.09544626623392105,3.902670505340211e-05,3.902670505340211e-05,0.09515781700611115,0.0011826124973595142,0.007573617622256279,15.622419357299805,9.064806363312528e-06,0.0004523560928646475,0.0,0.48511162400245667,0.3166865110397339,0.36777105927467346,0.3602159321308136,0.062107816338539124,0.5647964477539062
710,0.23788093030452728,0.1650306135416031,0.0013575403718277812,0.0013575403718277812,0.16498418152332306,0.06258721649646759,0.05010422691702843,72.15895080566406,0.002277741674333811,0.0005635067936964333,0.0,0.5973569750785828,0.35110369324684143,0.3533713221549988,0.3468967080116272,-0.008294244296848774,0.22947533428668976
715,0.23589518666267395,0.17460091412067413,0.0012147107627242804,0.0012147107627242804,0.17442509531974792,0.055998221039772034,0.05139236897230148,75.01885986328125,0.0020800107158720493,0.0006330899195745587,0.0,0.5242999196052551,0.2940049469470978,0.2900410294532776,0.2817654013633728,-0.03610208258032799,0.13056056201457977
720,0.12057594954967499,0.05449583753943443,0.00041421467904001474,0.00041421467904001474,0.05425863340497017,0.00695163244381547,0.03856322169303894,48.59435272216797,0.0003385719901416451,0.0006877792766317725,0.0,0.5620720982551575,0.2706228792667389,0.2592741549015045,0.250732421875,0.012819061987102032,0.1449577361345291
725,0.1256321668624878,0.08829353749752045,4.1685427277116105e-05,4.1685427277116105e-05,0.08784283697605133,0.001082085887901485,0.007556537166237831,16.585968017578125,8.221094560667552e-08,0.0007553886971436441,0.0,0.5170124769210815,0.3048246204853058,0.26325511932373047,0.2535535991191864,-0.13894422352313995,0.16787071526050568
730,0.20775263011455536,0.15437527000904083,0.0005804451066069305,0.0005804451066069305,0.15432365238666534,0.015049917623400688,0.05779369920492172,67.69481658935547,0.0018173283897340298,0.0006501812604255974,0.0,0.5234294533729553,0.2458440512418747,0.29591530561447144,0.287109375,0.02146422490477562,0.46716704964637756
735,0.10618565231561661,0.04187171533703804,0.000302525149891153,0.000302525149891153,0.04172414541244507,0.005655384156852961,0.03495032340288162,46.68544006347656,0.0003855242393910885,0.0007761747110635042,0.0,0.5466524958610535,0.2883935570716858,0.20752863585948944,0.1988389790058136,-0.033460814505815506,0.40132755041122437
740,0.17806103825569153,0.14728620648384094,0.00011170991638209671,0.00011170991638209671,0.14716632664203644,0.004697086289525032,0.021811559796333313,33.35585021972656,6.426091567846015e-05,0.0007490662974305451,0.0,0.4954545497894287,0.27508217096328735,0.300516277551651,0.2923448383808136,0.008885039016604424,0.2773433029651642
745,0.15122444927692413,0.08027041703462601,0.0009398376569151878,0.0009398376569151878,0.08071315288543701,0.015342891216278076,0.05694897472858429,67.12320709228516,0.0007136178319342434,0.0008167332853190601,0.00044273585081100464,0.5095667839050293,0.3042905330657959,0.27097365260124207,0.2625868022441864,0.028240349143743515,0.1038784459233284
750,0.19508451223373413,0.14906258881092072,0.0002708062529563904,0.0002708062529563904,0.14898908138275146,0.008116957731544971,0.022690728306770325,41.18645477294922,0.0003788178728427738,0.0008327593095600605,0.0,0.6248087286949158,0.3221423923969269,0.43716755509376526,0.4335123598575592,-0.018969682976603508,0.2952170968055725
755,0.15343907475471497,0.10381079465150833,0.000417946808738634,0.000417946808738634,0.1036280170083046,0.009151539765298367,0.041292376816272736,56.94719696044922,0.00030092010274529457,0.0006711403257213533,0.0,0.4800623655319214,0.28104913234710693,0.2699447274208069,0.257622629404068,0.04114017263054848,0.21676605939865112
760,0.1606338620185852,0.12271828204393387,9.584242798155174e-05,9.584242798155174e-05,0.12252982705831528,0.0033084836322814226,0.022189147770404816,34.43938064575195,0.00015504594193771482,0.0007214189972728491,0.0,0.5211194157600403,0.3387363851070404,0.29355576634407043,0.2853190004825592,-0.007960490882396698,0.31327152252197266
765,0.08871789276599884,0.048690278083086014,3.226612534490414e-05,3.226612534490414e-05,0.04866483435034752,0.0007702566799707711,0.007456933613866568,13.433219909667969,0.0,0.0006632416625507176,0.0,0.4632587730884552,0.3256376087665558,0.31478384137153625,0.3056911826133728,0.04332991689443588,0.24091105163097382
770,0.17130234837532043,0.1448284089565277,3.4318298276048154e-05,3.4318298276048154e-05,0.14466403424739838,0.0018031694926321507,0.006672436371445656,13.9921875,0.0,0.0005781283252872527,0.0,0.5219774842262268,0.30867284536361694,0.3044942617416382,0.2993435263633728,-0.19925904273986816,0.08423317223787308
775,0.18214192986488342,0.11519845575094223,0.0008799498318694532,0.0008799498318694532,0.1151680275797844,0.01603565365076065,0.059566594660282135,71.87952423095703,0.0009533428819850087,0.0005614263936877251,0.0,0.5416412949562073,0.3145065903663635,0.2667556405067444,0.2536349892616272,0.014947828836739063,0.19067178666591644
780,0.1273978352546692,0.05527135357260704,0.0005116852698847651,0.0005116852698847651,0.05512503907084465,0.009660131298005581,0.04992101714015007,61.05900573730469,0.001054737833328545,0.0005885832360945642,0.0,0.56269371509552,0.2831609547138214,0.22426541149616241,0.2138671875,0.011619914323091507,0.24381349980831146
785,0.16340984404087067,0.12024132162332535,0.00021273380843922496,0.00021273380843922496,0.12000127881765366,0.006842759903520346,0.04034018516540527,54.200340270996094,0.001045387820340693,0.000644274172373116,0.0,0.47765761613845825,0.29852360486984253,0.2960249185562134,0.288330078125,0.03334088996052742,0.23955944180488586
790,0.19767262041568756,0.15816718339920044,0.00030680623603984714,0.00030680623603984714,0.1580405980348587,0.010382254607975483,0.03951011598110199,51.003780364990234,0.0007111487211659551,0.0006942598847672343,0.0,0.5028377175331116,0.2909955382347107,0.30931463837623596,0.3020290732383728,-0.009881053119897842,0.09417302161455154
795,0.14349547028541565,0.10608089715242386,0.00010160461533814669,0.00010160461533814669,0.10570967942476273,0.00357413780875504,0.023910194635391235,38.08401870727539,0.00012406206224113703,0.0007109703146852553,0.0,0.47630807757377625,0.3059958815574646,0.29329603910446167,0.2858072817325592,0.02527634985744953,0.1701751947402954
800,0.16821648180484772,0.135068878531456,8.789505227468908e-05,8.789505227468908e-05,0.13493219017982483,0.0034433777909725904,0.02209876850247383,34.16648864746094,9.36599462875165e-05,0.0006708111613988876,0.0,0.49861979484558105,0.30875885486602783,0.2938113212585449,0.2847493588924408,-0.007700676564127207,0.10367786139249802
805,0.1714962124824524,0.13011780381202698,0.00020506510918494314,0.00020506510918494314,0.12994162738323212,0.006789980921894312,0.038919709622859955,51.74778747558594,0.0008221970056183636,0.0005894149071536958,0.0,0.4855755865573883,0.28620457649230957,0.3046554625034332,0.297173410654068,0.03162776678800583,0.3485088050365448
810,0.21951141953468323,0.16975393891334534,0.0007248452748171985,0.0007248452748171985,0.16973736882209778,0.02015797607600689,0.05779968947172165,69.47233581542969,0.00191275286488235,0.0006112774135544896,0.0,0.4930184781551361,0.3139141798019409,0.30366745591163635,0.294921875,0.02583388425409794,0.10253813117742538
815,0.10817375779151917,0.06983306258916855,3.7224777770461515e-05,3.7224777770461515e-05,0.06980548799037933,0.0009313880000263453,0.00824051070958376,15.352100372314453,0.0,0.0006277844659052789,0.0,0.4847399890422821,0.3167417645454407,0.24394597113132477,0.2352973073720932,-0.1898815631866455,0.38332363963127136
820,0.18243032693862915,0.1226562112569809,0.0005461875116452575,0.0005461875116452575,0.12249279022216797,0.012288844212889671,0.05965813994407654,73.86250305175781,0.0012927975039929152,0.0005373956519179046,0.0,0.5263972282409668,0.2556808292865753,0.29629388451576233,0.2854275107383728,0.03795575350522995,0.4499877691268921
825,0.1557372659444809,0.08051184564828873,0.0009491713717579842,0.0009491713717579842,0.08073338121175766,0.015158550813794136,0.05836749076843262,67.13984680175781,0.000989645137451589,0.0006755382637493312,0.0002215355634689331,0.550480306148529,0.27995240688323975,0.2636677324771881,0.252007395029068,0.012380381114780903,0.14814016222953796
830,0.13943010568618774,0.09448079019784927,0.00013887789100408554,0.00013887789100408554,0.09412894397974014,0.004028769675642252,0.0241890549659729,37.665435791015625,9.358701208839193e-05,0.0006808814941905439,0.0,0.5225517749786377,0.2900896966457367,0.29367145895957947,0.285942941904068,0.044293276965618134,0.2646771967411041
835,0.12518301606178284,0.08826259523630142,3.9027137972880155e-05,3.9027137972880155e-05,0.08788975328207016,0.0010850803228095174,0.007210354320704937,15.729246139526367,9.518230115190818e-08,0.0007257289835251868,0.0,0.5137905478477478,0.30988410115242004,0.35203054547309875,0.3426106870174408,0.04697537422180176,0.500223696231842
840,0.23450623452663422,0.18040846288204193,0.0008930890471674502,0.0008930890471674502,0.18040813505649567,0.028789784759283066,0.05672267824411392,69.8200454711914,0.0017488128505647182,0.0007223619031719863,0.0,0.5278359055519104,0.31509944796562195,0.33037108182907104,0.3223741352558136,-0.015447759069502354,0.09740344434976578
845,0.14981363713741302,0.11276212334632874,9.38618031796068e-05,9.38618031796068e-05,0.11248829960823059,0.0035123638808727264,0.022771794348955154,35.32683181762695,0.00019552986486814916,0.0006114179850555956,0.0,0.49070629477500916,0.3008418083190918,0.3161376714706421,0.3084852397441864,0.03610982373356819,0.3683394491672516
850,0.09357818216085434,0.04870622232556343,3.468081558821723e-05,3.468081558821723e-05,0.04874246194958687,0.0007802784093655646,0.007386240176856518,13.241825103759766,0.0,0.0006594283622689545,3.62396240234375e-05,0.510899543762207,0.3166423439979553,0.22737227380275726,0.2187228798866272,-0.3168424069881439,0.5540855526924133
855,0.13845953345298767,0.0983484759926796,0.00012189022527309135,0.00012189022527309135,0.09794491529464722,0.0037823328748345375,0.023255392909049988,37.612274169921875,1.8469954738975503e-05,0.0006483824108727276,0.0,0.4882524311542511,0.3265848159790039,0.30706968903541565,0.2965766191482544,0.04546560347080231,0.11337878555059433
860,0.12013372033834457,0.08420992642641068,3.524808562360704e-05,3.524808562360704e-05,0.08398286253213882,0.0010325172916054726,0.007250332273542881,15.639644622802734,0.0,0.0006065943744033575,0.0,0.4948771595954895,0.3208206593990326,0.34098535776138306,0.3326009213924408,0.0760238766670227,0.33543163537979126
865,0.19016511738300323,0.15371458232402802,0.0002732164575718343,0.0002732164575718343,0.15359242260456085,0.01199196558445692,0.02211814746260643,38.695194244384766,8.215580601245165e-05,0.0006069295341148973,0.0,0.533119261264801,0.3605259954929352,0.31425678730010986,0.307861328125,-0.06122163310647011,0.41325652599334717
870,0.167356938123703,0.11500557512044907,0.0002312682627234608,0.0002312682627234608,0.11485038697719574,0.006913971155881882,0.04127338156104088,54.971221923828125,0.0010234714718535542,0.00047941479715518653,0.0,0.5526108145713806,0.3246932029724121,0.30239811539649963,0.2923990786075592,0.020894285291433334,0.1261114478111267
875,0.17001520097255707,0.14890572428703308,2.799182948365342e-05,2.799182948365342e-05,0.14872169494628906,0.001204861793667078,0.006838424596935511,13.804854393005371,0.0,0.0004937440971843898,0.0,0.47781091928482056,0.3156989514827728,0.37328723073005676,0.3664821982383728,0.06231922656297684,0.5219736099243164
880,0.22302637994289398,0.16337187588214874,0.0008914261707104743,0.0008914261707104743,0.1635594666004181,0.03144189342856407,0.05080410838127136,73.82693481445312,0.002103057922795415,0.0006445712642744184,0.00018759071826934814,0.5644527077674866,0.3725632131099701,0.3655443787574768,0.3582356870174408,0.023105088621377945,0.2932295501232147
885,0.16745075583457947,0.14144279062747955,3.425711838644929e-05,3.425711838644929e-05,0.14130374789237976,0.0019284298177808523,0.007685587741434574,16.334362030029297,6.90230308464379e-07,0.0006202580407261848,0.0,0.5060462951660156,0.3144226670265198,0.2887095808982849,0.2825520932674408,-0.28080716729164124,0.1568465530872345
890,0.1210041418671608,0.053248967975378036,0.0005411422462202609,0.0005411422462202609,0.05315219610929489,0.00973283126950264,0.05001022666692734,62.06496810913086,0.0009282303508371115,0.0004838280437979847,0.0,0.5111053586006165,0.23994578421115875,0.208811953663826,0.196316197514534,0.004922483116388321,0.10098420083522797
